Cluster,StoreNum,StoreName,Latitude,Longitude,CLASS_FP_KNIT_TOPS,CLASS_FP_JEANS,CLASS_FP_W_DRESSES,CLASS_FP_BEACH,CLASS_FP_ENDLESS_SUMMER,CLASS_FP_SWEATERS,CLASS_FP_WOVEN_BLOUSES,CLASS_FP_PANTS,CLASS_FP_BOOTS,CLASS_FP_W_HEAVY_KNITS,CLASS_FP_BLAZERS___JACKETS,CLASS_FP_CASUAL_OUTERWEAR,CLASS_FP_ATHLETIC,CLASS_FP_SHORTS,CLASS_FP_TREND_SHOES,CLASS_FP_OUTERWEAR,CLASS_FP_SKIRTS,CLASS_FP_PERFORMANCE_SHORTS,CLASS_FP_W_PARTY_DRESSES,CLASS_FP_CASUAL_ONE_PIECES,CLASS_FP_SANDALS,CLASS_FP_PERFORMANCE_CAMIS,CLASS_FP_LOUNGE,CLASS_FP_SLIPS,CLASS_FP_BODY,CLASS_FP_JEWELRY,CLASS_FP_BRAS,CLASS_FP_FP_SCARVES,CLASS_FP_CASUAL_BOTTOMS,CLASS_FP_MOVEMENT_HEAVYWEIGHTS,CLASS_FP_PERFORMANCE_ONE_PIECES,CLASS_FP_HATS,CLASS_FP_PERFORMANCE_LEGGINGS,CLASS_FP_BELTS,CLASS_FP_CASUAL_LAYERING,CLASS_FP_BRAS___MOVEMENT,CLASS_FP_ONE_PIECE,CLASS_FP_SUNGLASSES,CLASS_FP_SWIM_TOPS,CLASS_FP_PERFORMANCE_OUTERWEAR,CLASS_FP_HAIR_ACCESSORIES,CLASS_FP_PERFORMANCE_LAYERING,CLASS_FP_SWIM_BOTTOMS,CLASS_FP_MOVEMENT_BAGS,CLASS_FP_CASUAL_SHORTS,CLASS_FP_CASUAL_SETS,CLASS_FP_SUNSUITS,CLASS_FP_PERFORMANCE_BOTTOMS,CLASS_FP_SURF_ONE_PIECE,CLASS_FP_UNDIES,CLASS_FP_UNDERWIRE_BRAS,CLASS_FP_PERFORMANCE_SETS,CLASS_SUITS,CLASS_FP_MOVEMENT_SOCKS,CLASS_FP_SURF_TOPS,CLASS_FP_IN_CASE_JEWELRY,CLASS_MOVEMENT_ACCESSORIES,CLASS_FP_SURF_BOTTOMS,CLASS_FP_MOVEMENT_HATS,CLASS_FP_MISC_ACCESSORIES
3,6020, FP MOV HOUSTON TX,29.737703,-95.4644579,0.916014854,0.849294416,1.071562931,0.960835932,1.02312091,0.689743144,1.007111892,0.773153836,1.03706858,0.709023677,0.850420886,0.861627721,1.315096905,1.12996207,0.890624139,0.652220027,0.954996204,3.64565631,1.119686432,0.839985691,0.948717636,1.526539927,0.926588842,0.881900243,0.973619338,0.800782931,0.816506184,0.973379624,0.836235221,0.957367948,2.087902199,0.79268661,1.302921808,0.887457794,1.227319218,1.401824002,0.971784892,1.001625778,0.798922226,1.224650393,0.871377522,1.835737615,0.868598254,0.79095616,1.980114481,1.815516042,0.975064611,0.87977012,0.867695162,0.975252378,0.958942341,1.357500339,0.931689169,0.822764218,1.014594821,2.144819997,1.096090118,0.866305438,0.715571211,0.847293658
3,1872," TULSA, OK",36.112936,-95.9758593,1.025907872,0.767362304,0.846123568,0.942589901,0.806517767,0.906862092,0.839734796,0.751803807,0.975192254,1.418216597,0.822484814,1.104415035,1.673158124,1.033262549,0.795308957,0.79166266,0.646831498,4.195490809,0.78594487,1.25788103,1.10012372,1.536426288,0.911654602,0.730931182,0.85119474,0.905317645,0.622806046,0.766507533,0.626627897,1.393345881,1.434764207,0.728127463,0.811132628,0.726407128,1.345997268,1.420738608,0.583002169,0.769189399,0.702391371,0.873850985,0.552348051,1.447036033,0.650732002,1.386673863,2.109658225,1.357754079,1.083473552,0.569147306,0.113674167,0.743757109,0.49979822,1.370152676,0.59417672,0.989549399,0.747156365,0.122166638,0.935164146,0.783151516,0.717985667,0.902313556
3,1881," SOUTHLAKE, TX",32.942579,-97.1298603,1.145987247,0.816885869,0.991933175,0.969227181,0.896827949,0.816712558,1.111763907,0.803903312,1.050857631,1.144222429,0.905323841,1.167139308,1.500798784,1.222413217,0.735234516,0.769542599,0.888459422,2.822898522,0.813722583,1.266220659,0.895588085,1.505979346,0.967328636,0.684341391,0.85409051,0.860292599,0.667261128,0.875960603,0.91478488,1.133914447,1.160638843,0.832227295,0.892344794,0.868118143,1.482666137,1.06200301,0.62399453,0.741550568,0.679718559,0.943295839,0.836902792,1.345376921,0.667041037,1.002102092,1.737051217,1.848783154,0.76932297,1.09138497,0.8217582,0.783673931,0.674483482,0.875966328,1.028549493,0.963619296,0.921052316,0.566898158,0.789363517,0.76348561,0.852763799,0.582686865
3,1856," WOODLANDS, TX",30.163701,-95.4542747,1.150627241,0.871459207,1.004124388,0.957818645,0.981989615,0.807571396,1.057211105,0.756207987,0.786186716,1.164222696,0.921462917,0.962692197,1.34546332,1.25489991,0.675747306,0.579559992,1.05180349,2.793755035,0.791845773,1.272173963,0.895159086,1.480805704,1.105724505,0.832684024,1.029976552,0.751770188,0.761765813,0.976541195,0.970391608,1.132241821,1.262453427,0.889611717,0.9328905,0.945835626,1.421288144,1.009167899,0.7774054,0.748953147,0.64119307,0.875021103,0.962010814,1.387089369,0.732657222,1.049446451,1.444873687,2.414947735,1.062492865,1.207244577,0.635077155,0.659493544,0.703792214,1.277925752,0.345596675,0.954408348,0.497865154,0.957776262,0.812832696,0.580765135,0.589160726,0.952703389
3,6029," FP MOV DALLAS, TX",32.783341,-96.785554,0.934395203,0.764160969,1.062874458,0.983545667,0.93199381,0.928129267,0.969644002,0.651209635,1.141325663,0.926702076,0.900493249,1.539856448,1.376374312,1.152752671,0.775365616,0.725577908,0.842790695,3.529954421,0.991754557,0.940828651,0.889545162,1.647047796,0.851628691,0.776240803,0.921727776,0.841184048,0.70103313,0.98209456,0.757737637,1.059528287,1.485213339,0.894211888,1.232573966,0.856509668,1.21111342,1.279462166,0.674058524,0.79687147,0.845763517,1.20146471,0.768941536,1.706766423,0.833585414,0.828667273,1.845420124,1.499762635,0.802357678,0.815176642,0.998150854,1.004065138,0.851683473,1.335552175,0.802067931,0.836440003,1.118019026,1.426382178,1.013838424,0.936954858,0.708045611,0.656045936
3,812, AUSTIN TX  THE DOMAIN,30.4038195,-97.7219177,0.967952292,0.88049463,1.077237943,0.89576225,0.987054788,0.801220499,0.934174522,0.777849396,1.070753953,0.740637045,0.766134299,1.056676609,1.08529419,1.285415364,0.830285681,0.705999638,1.019708479,2.526225814,1.026880991,1.006805992,0.906851136,1.714054581,0.87008003,1.047131567,0.997820388,0.870806339,0.998855938,0.88204254,0.864505839,0.972738122,1.532383924,0.862030995,1.444561042,0.926737371,1.15398084,1.473745102,1.102855443,0.864291777,1.212156695,1.090878681,0.802196191,1.976385364,1.159539885,0.816316138,1.832553032,1.371386494,1.332963004,1.067827168,0.654456598,0.983247926,0.867167094,1.389931495,0.812949129,0.999375079,1.128284156,1.23128912,1.026824204,1.102814702,0.746446296,1.081168745
3,813, DALLAS TX NRTHPRK CTR,32.8687357,-96.7718582,0.993835903,0.766158568,1.020654973,0.983585502,0.919497441,0.93184288,1.013309335,0.682737467,1.103510476,0.98380677,0.92949948,1.458766793,1.396840336,1.182171062,0.758905231,0.765392876,0.831847593,3.388354998,0.922054472,0.951415186,0.902586111,1.622798461,0.867479931,0.738741523,0.922260759,0.840033655,0.713969241,0.948626261,0.808254546,1.082119371,1.445180408,0.861953143,1.177738149,0.869373557,1.32320696,1.239671429,0.649578384,0.747000723,0.797180709,1.113458136,0.744360454,1.648512558,0.779224435,0.85184798,1.802024312,1.599582685,0.791747945,0.941378989,0.862073784,0.973249697,0.850284496,1.297542489,0.892719329,0.898357599,0.93410559,1.200052083,1.012527008,0.806285946,0.718115032,0.843623057
3,824, SAN ANTONIO TX CNTERA,29.5915628,-98.614716,1.010112586,0.867335671,1.134299543,0.988292256,1.103454139,0.851651455,1.091940884,0.756229818,0.872465681,0.88964212,0.975471295,0.871919713,1.314691045,1.162777815,0.834698118,0.719131163,0.908295783,2.782460985,1.190031727,1.08115805,0.987508938,1.32963732,1.077085774,0.807007094,0.969790689,0.922580617,0.768749687,0.878055563,0.827483936,0.797182739,1.137893199,0.800774844,1.115398644,1.116283464,0.947757683,0.957030649,0.694092605,0.795564131,0.727959174,0.836339225,1.136583485,1.237215239,0.784284663,1.051127449,1.29250949,1.271893945,0.930732856,0.758902343,0.790497843,0.791610037,0.738726524,0.726409103,0.700687602,0.923628772,1.145929025,3.031438014,1.253065646,1.036948615,0.640258735,0.985039459
3,840, HOUSTON TX CITYCENTRE,29.7810228,-95.5592668,0.949317155,0.840586399,1.066536003,0.962500037,0.999114674,0.686010482,0.998695659,0.761710472,0.991221994,0.751284701,0.853306929,0.899336807,1.335187391,1.164695116,0.877601022,0.671493987,0.937590846,3.628269535,1.101927247,0.857311211,0.916042897,1.49099929,0.96840558,0.863618014,0.980756948,0.814216963,0.808060723,0.976089369,0.874268674,0.99523897,2.025794282,0.832213127,1.28264098,0.915065561,1.313661583,1.340866336,0.948760313,0.984277046,0.761414363,1.099346069,0.821094411,1.770112099,0.805986879,0.798736937,1.888234342,1.907769477,1.095356471,0.999294641,0.813771405,0.942665989,0.979615014,1.352067467,0.809565375,0.848955643,1.060865127,1.994628091,1.042148499,0.973744626,0.671675081,0.88799622
3,845, HOUSTON GALLERIA IV,29.7376256,-95.4643947,0.915386734,0.849396021,1.071691126,0.96090545,1.022863458,0.689520212,1.007232376,0.773246331,1.037192649,0.7091085,0.850015224,0.861730801,1.315254235,1.130097251,0.890730688,0.652298055,0.955110454,3.646092454,1.119820384,0.840086182,0.948831135,1.526722553,0.926699693,0.882005749,0.973735816,0.800878731,0.816603866,0.973496074,0.836335263,0.957482482,2.088151983,0.790925172,1.303077682,0.887563964,1.227466047,1.401991708,0.97190115,1.001745607,0.799017804,1.224796903,0.871481768,1.835957231,0.868702168,0.791050785,1.98035137,1.81573324,0.975181262,0.87987537,0.867798968,0.975369052,0.959057063,1.357662742,0.931800631,0.822862648,1.014716201,2.14507659,1.096221248,0.866409077,0.715656817,0.847395023
3,850," ATLANTA, GA  LENOX SQ",33.8467226,-84.3637487,0.89396312,0.906601635,1.037577248,1.034381911,1.046976168,0.865880686,0.946792312,0.81837216,1.053303131,0.795606508,0.894746732,0.974822699,1.140257738,1.058484149,0.94262424,0.8607355,0.985024253,2.882355171,1.042521708,0.957503583,0.977864395,1.310776115,1.137712138,0.923425716,0.952133148,0.969031682,0.765029913,1.08666834,0.908693775,1.194531547,1.268105688,0.935166655,1.175346936,0.941167277,1.147550202,1.403285112,0.824887348,1.116547176,0.988318375,1.058333671,0.741158757,1.52356663,0.947914341,0.825285485,1.40665093,1.474821989,1.060845895,1.06400627,0.816516097,0.83107211,0.887707146,1.233811864,0.768916797,0.812596421,0.845321635,0.832351509,0.978888553,0.757572081,0.743322134,0.951281701
3,1802, FT. WORTH U PARK VIL,32.7293656,-97.3621393,1.075384361,0.841959389,0.944284437,0.908703381,0.884982019,0.769702773,1.104016301,0.703325248,0.992607854,1.041080538,0.810227626,1.22586305,1.673302689,1.126678424,0.735467552,0.715530066,0.802889277,3.647190367,0.681908372,1.214917662,0.958808401,1.612018285,1.001999373,0.639483232,0.861385793,0.668516802,0.611094857,0.818501346,0.830564136,1.310378542,1.585591042,0.768312718,0.981313314,0.898378634,1.590133926,1.4035221,0.725790055,0.809585965,0.725794008,0.927442003,0.790554669,1.632265773,0.706739911,1.038973729,2.003205987,2.014552665,0.782785446,1.119621823,0.786582474,0.761313056,0.65037295,1.292004795,1.048013635,1.094283827,0.781555401,0.522532086,0.879116938,0.735900803,0.763533636,0.611458457
3,1878," PLANO, TX LEGACY",33.0795725,-96.8259135,1.085169603,0.77374624,1.004123487,0.969893899,0.862189973,0.93461731,1.058908913,0.689204864,1.052242111,1.085342214,0.904556632,1.424966759,1.319600785,1.190695307,0.701684082,0.780992554,0.872714317,3.497919451,0.874598565,1.054663417,0.878155835,1.655140733,0.878166728,0.681268435,0.865441852,0.866311288,0.687096782,0.945895011,0.80279055,1.130097128,1.361729116,0.862764111,1.152718568,0.851283237,1.429033209,1.248087833,0.662271066,0.69425668,0.724378308,0.983086481,0.756953416,1.712329319,0.697135143,0.853829559,1.734603439,1.644819221,0.810748906,0.861539913,0.767656466,0.826625026,0.695702466,1.190616291,0.816879748,0.882748646,0.9138458,0.554545852,0.954810577,0.799864506,0.786839478,0.808419108
3,6009, FP MOV AUSTIN TX,30.4026156,-97.724888,0.969061409,0.880905923,1.075735337,0.89498479,0.986071351,0.800004205,0.935973382,0.778238992,1.068057996,0.740153096,0.766197406,1.055132582,1.084312726,1.287600158,0.830057162,0.704222064,1.021288078,2.525765686,1.03201545,1.004436021,0.909130414,1.712855909,0.867735011,1.047446045,1.004147854,0.871127039,0.999240666,0.883674477,0.866309069,0.972663478,1.531514921,0.864311242,1.44092391,0.928204379,1.152456399,1.471551685,1.100078661,0.857215034,1.209104713,1.088132054,0.801860606,1.973475413,1.156620383,0.813051765,1.844624924,1.367933602,1.329606855,1.067730223,0.6528088,0.980772293,0.874350419,1.39293834,0.810902277,0.996858841,1.125443349,1.228188966,1.037556749,1.100038022,0.744566885,1.078446566
3,6006, FP MOV CHARLOTTE NC,35.1521816,-80.831755,0.949594886,0.851410886,0.987883423,1.032827146,0.961686831,0.951708624,0.891979176,0.743723751,0.948104482,1.061311795,0.696989725,1.292042695,1.332706351,1.094796369,0.779606412,0.710169249,0.900013356,2.727911748,0.75233418,1.249168423,0.962434602,1.773308552,1.020340432,0.768716891,0.861136924,0.91686309,0.723597809,0.870595728,1.090626976,1.509258832,1.012766155,0.70654381,1.407203058,0.861683003,1.51460181,1.48040484,0.877443092,1.000186416,0.823621012,0.895298577,0.617209457,2.190051413,0.855531187,1.046335066,1.437713379,1.316742917,0.797224995,1.126656761,0.906460067,0.674864084,0.641156514,1.023778283,0.388314455,0.95870299,0.674247213,0.959722889,0.717724325,0.494747687,0.692933285,0.91751058
3,6019, FP MOV AUSTIN TX,30.2883677,-97.7416969,0.966601632,0.89290828,1.089818851,0.902346109,0.973192219,0.812820905,0.959537446,0.786246175,1.090240711,0.724219989,0.75962913,1.040551607,1.069659138,1.27847763,0.843524205,0.699827208,1.034656214,2.547818021,1.043522616,0.973281651,0.903222287,1.717867576,0.872209339,1.044445337,1.001881617,0.877307085,0.983963878,0.893303152,0.853088664,0.95789208,1.523816881,0.861052573,1.434998923,0.903896784,1.140618432,1.437188524,1.058255851,0.848239086,1.264980093,1.115852211,0.786675272,2.02118457,1.190122926,0.784898722,1.852134232,1.268977613,1.310705225,1.117971123,0.618753296,0.935134676,0.863602793,1.391457331,0.798675144,0.994296805,1.119665853,1.182351978,1.045905466,1.104756275,0.685448088,1.022536509
3,6030, FP MOV CHARLESTON SC,32.7879372,-79.9373052,0.970253476,0.983981366,1.059053457,0.987863797,1.084703941,0.834665296,0.857566979,0.829262936,0.960176454,0.857996649,0.668385873,1.033852873,1.418005094,1.113646144,0.673466883,0.670802006,0.919630839,2.683523422,1.082884129,0.932506561,0.839744739,1.487934562,0.910207699,0.899487703,0.954495862,0.847005746,0.915421946,0.755768643,0.947640408,1.038680414,1.352652754,0.777081482,1.60161805,0.696269118,1.200974739,1.666732481,0.878635146,0.950077402,1.023602609,0.567909966,0.664740272,1.848360971,1.040928334,0.797122091,1.297763869,1.309013006,1.020103366,0.535948312,0.859201679,1.028766376,0.851553202,1.487113541,0.443723327,0.811228257,1.232244486,3.465664305,1.20842125,1.014477293,0.681774051,1.28971359
3,851, DURHAM STS SOUTHPOINT,35.9044409,-78.9416098,1.074214629,0.899235012,1.050078603,1.020879846,1.000156636,0.987378587,0.946471027,0.829115247,0.94275225,0.967786024,0.767542811,1.029830234,1.164722135,1.068082958,0.894502673,0.691994296,0.988878247,2.810125915,0.900322036,1.140171028,0.794915323,1.463573205,0.880723848,0.835251591,0.877340018,0.799925381,0.832491412,0.852645394,0.769718672,1.075316407,1.063945394,0.810389703,1.044297368,0.69845693,1.571814324,1.337928523,0.96915776,0.827469081,0.812924939,0.79556462,0.817008258,1.717058173,0.754401119,0.735141206,1.617458407,1.073583751,1.029604282,0.782164549,0.653646853,0.971429885,1.023552937,1.163624682,1.097082372,0.871089302,0.810548631,0.878422454,0.933563229,0.719430871,0.646228432,0.747538315
3,863," BIRMINGHAM, AL SUMMIT",33.4495444,-86.7276317,1.009088966,0.727370015,0.911855343,0.975673866,0.893732718,0.840511229,0.964842619,0.593915449,1.065414864,0.962324051,0.802338645,1.269128381,1.715936286,0.933016825,1.090975853,0.523951191,0.647594748,5.398919701,0.81202551,0.769699026,1.158714879,1.291797313,0.966717565,0.579809745,0.738699956,0.763449258,0.574419369,0.915590129,0.658831535,1.32054636,1.247347477,0.666625237,0.92900107,0.640284885,1.862767185,0.955288216,0.53715232,0.799334327,0.716312477,1.638393017,0.648495025,1.992490022,0.797507589,0.931799663,1.6299277,2.200006232,0.733694001,0.883665285,0.632193237,0.994014735,1.153248664,0.751106975,0.816907956,0.767110995,0.98922197,0.069976874,1.238925317,0.955298969,0.602718842,0.619941054
