Cluster,StoreNum,StoreName,Latitude,Longitude,CLASS_FP_KNIT_TOPS,CLASS_FP_JEANS,CLASS_FP_W_DRESSES,CLASS_FP_BEACH,CLASS_FP_ENDLESS_SUMMER,CLASS_FP_SWEATERS,CLASS_FP_WOVEN_BLOUSES,CLASS_FP_PANTS,CLASS_FP_BOOTS,CLASS_FP_W_HEAVY_KNITS,CLASS_FP_BLAZERS___JACKETS,CLASS_FP_CASUAL_OUTERWEAR,CLASS_FP_ATHLETIC,CLASS_FP_SHORTS,CLASS_FP_TREND_SHOES,CLASS_FP_OUTERWEAR,CLASS_FP_SKIRTS,CLASS_FP_PERFORMANCE_SHORTS,CLASS_FP_W_PARTY_DRESSES,CLASS_FP_CASUAL_ONE_PIECES,CLASS_FP_SANDALS,CLASS_FP_PERFORMANCE_CAMIS,CLASS_FP_LOUNGE,CLASS_FP_SLIPS,CLASS_FP_BODY,CLASS_FP_JEWELRY,CLASS_FP_BRAS,CLASS_FP_FP_SCARVES,CLASS_FP_CASUAL_BOTTOMS,CLASS_FP_MOVEMENT_HEAVYWEIGHTS,CLASS_FP_PERFORMANCE_ONE_PIECES,CLASS_FP_HATS,CLASS_FP_PERFORMANCE_LEGGINGS,CLASS_FP_BELTS,CLASS_FP_CASUAL_LAYERING,CLASS_FP_BRAS___MOVEMENT,CLASS_FP_ONE_PIECE,CLASS_FP_SUNGLASSES,CLASS_FP_SWIM_TOPS,CLASS_FP_PERFORMANCE_OUTERWEAR,CLASS_FP_HAIR_ACCESSORIES,CLASS_FP_PERFORMANCE_LAYERING,CLASS_FP_SWIM_BOTTOMS,CLASS_FP_MOVEMENT_BAGS,CLASS_FP_CASUAL_SHORTS,CLASS_FP_CASUAL_SETS,CLASS_FP_SUNSUITS,CLASS_FP_PERFORMANCE_BOTTOMS,CLASS_FP_SURF_ONE_PIECE,CLASS_FP_UNDIES,CLASS_FP_UNDERWIRE_BRAS,CLASS_FP_PERFORMANCE_SETS,CLASS_SUITS,CLASS_FP_MOVEMENT_SOCKS,CLASS_FP_SURF_TOPS,CLASS_FP_IN_CASE_JEWELRY,CLASS_MOVEMENT_ACCESSORIES,CLASS_FP_SURF_BOTTOMS,CLASS_FP_MOVEMENT_HATS,CLASS_FP_MISC_ACCESSORIES
1,6292,FP COLL  MVNT RET STR,40.0178501,-105.2796244,1.082742313,1.102093325,0.908882197,0.845771012,0.757516391,1.133518403,0.928547945,1.033434388,0.980605617,1.212610828,0.877250561,1.137623086,0.752093238,1.060561668,0.720704977,0.938053222,0.865333662,0.764924648,0.829448352,1.664578873,0.713242472,1.384191802,1.008294714,1.097540608,0.930469759,1.003656697,1.27182681,0.835545042,1.28151795,1.163135083,1.087291809,0.871671403,1.092930322,0.84942261,1.455775345,1.176789517,0.843616158,0.677736766,0.866132102,1.716887551,1.001616768,0.932818202,0.981595335,0.938073989,1.196367884,0.648791701,0.6996104,1.102872458,1.027647889,1.089910778,1.073529826,0.895831814,0.878039331,1.091865526,0.808203023,0.863435861,0.796801054,1.10829931,1.464243444,1.391528155
1,1825, BALTIMORE HARBOR E.,39.2828892,-76.5997049,1.019210368,0.945342319,0.96955558,1.111343759,0.999569139,0.975223663,0.926597686,0.882936518,1.119524161,1.116496494,0.972161796,0.912160002,1.231927178,0.920584247,1.017317641,1.043105483,0.927757411,0.970411899,0.780801468,1.002243189,1.117202339,0.907582032,1.076852486,0.932191099,1.071034597,1.034386956,0.866643967,1.111703441,0.936637563,1.257363614,0.850483611,0.887292744,0.997217707,1.108401852,1.066140152,0.984399642,0.762627187,1.327580316,0.787570264,0.559365763,0.880387229,0.925786843,0.779401774,0.9662703,0.903489631,1.179003054,0.795367742,0.906988321,0.508466507,0.797626565,0.795208608,1.031765601,0.993788176,0.934548639,0.806852127,0.719785089,0.738263339,0.805933319,0.940870855,1.184030531
1,1826," BRIDGEWATER, NJ",40.5858311,-74.6193571,1.19505214,0.875111491,0.968861248,1.082453274,1.006568683,1.277563036,1.05970109,0.926055877,0.812867699,1.282975222,0.977509132,1.128124266,0.971349223,0.975115288,0.821470037,1.130456039,1.056564486,0.745455635,0.949926028,0.889029628,0.848559361,0.793820238,0.865523789,0.900887244,1.102763708,0.966281846,0.893139433,0.933078627,0.81208497,0.992362603,0.790999834,0.83097657,0.952463007,0.9457645,0.915255643,0.881499295,0.746163273,1.015783925,0.900609696,0.582768699,1.035638045,1.06808648,0.907572587,0.895304058,0.882013955,0.949643973,1.106535286,0.699351824,0.606875743,0.806122101,0.914722524,1.081377877,0.725804229,0.945027306,0.610393749,1.767725413,0.668568572,0.984726476,0.795145201,0.689461335
1,1827," PROVIDENCE, RI",41.8280252,-71.4159517,1.084471074,1.032652395,0.946712238,1.01088142,0.978988225,1.263139717,1.061479514,0.921376337,0.938454936,1.482087689,0.925566971,1.062919432,0.900258409,0.939919039,0.940733749,1.055227968,0.961664066,0.742557796,0.903582717,1.051333075,0.805224615,0.909478706,0.916958139,0.994908484,1.082541343,0.933354169,0.908973037,0.89169402,0.955646266,1.152943891,0.665178478,0.996481193,0.773600096,1.131557568,1.092932475,0.870527675,0.792019806,0.743935941,0.703679488,0.855638792,0.924706789,0.744274188,0.797421026,0.878391461,0.99656511,0.6135577,0.870617492,0.794292415,0.446827582,0.711763269,0.922623257,0.563262797,0.539330847,0.877352591,0.877246799,2.109649314,0.760593985,1.110462704,1.164606407,0.894937866
1,1830, WASHINGTON DC M ST.,38.9053685,-77.0595269,0.975545248,1.006955126,0.96686692,1.078963287,1.036302313,1.010164868,0.906965472,0.927128994,0.937208836,0.939299389,0.939596276,1.029870101,1.123909294,1.029702462,1.054306659,0.954810708,1.012650814,0.960554388,0.868729849,0.837209244,1.110443068,0.983575282,0.976391459,0.956867368,1.117231333,1.017983861,0.967271959,1.081888828,1.128625082,1.056630698,0.886096484,0.905370385,0.989925381,0.941914039,1.110534643,1.095668955,0.919918377,1.263628323,0.984890905,0.90239419,0.998668913,1.045209129,0.978170677,0.966243462,1.026698116,1.1702416,0.733112976,1.199067805,1.047726388,1.106292324,1.122335708,1.094732063,0.526774613,1.069716503,1.094069455,0.773217318,1.05175946,0.936906069,0.930896555,1.146040186
1,1832, NEWTON MA CHESTNUTHL,42.3189069,-71.1752159,1.048014238,1.019230028,0.876336761,0.945275466,0.92005838,1.286913433,0.9490085,0.908343184,0.853860562,1.194933748,0.887777556,1.466962379,1.108203931,1.078937201,0.869721686,0.921196367,0.917774114,0.84166147,0.895390317,0.869250239,0.854546757,1.079366156,0.843594835,0.915249039,1.234770361,0.895258314,0.99213286,0.790240201,0.785586709,1.218966084,0.680330432,0.891857995,0.957278979,0.816690694,1.207674237,1.046731305,1.087806682,0.846940202,1.20406886,1.177747404,1.058399075,1.091483376,1.222406779,0.968256203,0.859977476,0.819600689,0.791637062,0.954689742,0.859867222,1.079983077,1.420233821,1.014318329,0.655376553,0.840547726,0.867701417,0.570961324,1.02121484,0.834914466,1.232705184,0.87209844
1,1842," DANBURY, CT",41.3800517,-73.4817327,1.13624637,1.090177621,0.857005916,0.976449804,0.856614694,1.333335841,1.026073444,1.040057419,0.801042921,1.206937872,1.007222615,1.355325388,0.977236088,1.12562351,0.844751499,1.017734552,1.131405556,0.764508372,0.789373858,0.835524777,0.867355131,0.717641769,1.009903369,0.850774145,0.947718038,0.90429399,0.799733074,0.890984817,1.034007204,1.060842366,0.69128859,0.92226213,0.901217196,0.841546585,1.014478851,0.720325014,0.950351655,0.787271537,0.962611179,1.116002286,0.814282135,0.785794952,0.915628016,0.882648292,1.043489012,0.785759122,0.671659695,0.731121366,1.597445908,0.786620006,0.603774576,0.725069416,0.70890982,0.940579694,1.438448533,0.735973937,0.985955182,1.384044333,0.947532259,0.768054869
1,1852," WESTPORT, CT",41.1384543,-73.3430989,1.083802784,1.02377195,0.894708021,0.945489763,0.88595935,1.390563348,1.028624951,1.013304622,0.900172927,1.055897253,1.001699198,1.364038476,1.086460992,1.082661007,0.868307338,1.033295848,1.063600109,0.804017633,1.018508605,0.74689112,0.919079932,0.735255944,0.950277843,0.875175261,0.993627429,0.894672682,0.819694977,0.889101555,0.956100355,0.927949031,0.749041133,0.902067565,0.938832339,0.871004056,1.05051012,0.77322,1.059578701,0.782146011,1.038150609,0.882654625,0.830378144,0.854659404,1.022368904,0.850076569,0.790538029,0.696650695,0.79629866,0.782453861,1.391148398,0.92642759,1.05556858,0.976838735,0.679109844,0.907861213,1.225107187,0.669393155,1.025797431,1.174312167,1.027488007,0.937478796
1,1855, PRINCETON MARKETFAIR,40.314829,-74.660967,1.262046282,0.834767783,0.968672761,1.119865825,0.923668329,1.190315847,1.164980014,1.003291906,0.898887186,1.425708727,1.1076374,0.875246123,0.957713386,0.813251883,0.808764498,1.026444051,0.948085135,0.655638529,0.928016357,1.113561597,0.943114559,0.882625882,1.027809158,0.799373884,0.944544705,1.04608834,0.755302218,1.010004861,1.000911838,1.026787265,0.70374059,0.867026019,0.824156161,1.061700637,1.029449507,0.74687648,0.732972883,0.870979048,0.611577124,0.33995337,1.077590035,0.931354732,0.63250865,1.075478829,0.953599994,1.131481016,0.748110279,0.938690459,0.896147808,0.828293702,0.763317952,0.715123606,1.105830033,0.986485127,0.501953356,0.749513186,0.959421313,0.730803357,0.945841809,0.66804141
1,1859," BURLINGTON, VT",44.477898,-73.212351,1.031649561,1.231968817,0.743643842,0.931138449,0.868477105,1.250554741,0.916422933,1.099136396,0.670584739,1.255966209,0.639578022,1.058976163,0.823970944,1.041087894,1.060619357,0.670390135,0.761071207,0.657159257,0.648820538,1.942510368,1.032002413,1.223672545,1.059613372,0.975593597,1.035735737,0.762381524,1.085572075,0.782651899,1.088224433,1.231979617,0.757208442,0.878462697,0.752722833,0.826029152,1.138675629,0.754831118,1.665619336,1.19498555,0.868583953,0.99738853,1.243219003,0.624557231,1.126660852,0.7366244,0.91266781,0.334825057,0.753413968,1.86841268,2.006842661,1.003859031,1.083936259,1.078100256,0.703257452,0.696183355,0.283346347,0,1.604259202,0.890885027,1.547721208,0.555759754
