Cluster,StoreNum,StoreName,Latitude,Longitude,CLASS_FP_KNIT_TOPS,CLASS_FP_JEANS,CLASS_FP_W_DRESSES,CLASS_FP_BEACH,CLASS_FP_ENDLESS_SUMMER,CLASS_FP_SWEATERS,CLASS_FP_WOVEN_BLOUSES,CLASS_FP_PANTS,CLASS_FP_BOOTS,CLASS_FP_W_HEAVY_KNITS,CLASS_FP_BLAZERS___JACKETS,CLASS_FP_CASUAL_OUTERWEAR,CLASS_FP_ATHLETIC,CLASS_FP_SHORTS,CLASS_FP_TREND_SHOES,CLASS_FP_OUTERWEAR,CLASS_FP_SKIRTS,CLASS_FP_PERFORMANCE_SHORTS,CLASS_FP_W_PARTY_DRESSES,CLASS_FP_CASUAL_ONE_PIECES,CLASS_FP_SANDALS,CLASS_FP_PERFORMANCE_CAMIS,CLASS_FP_LOUNGE,CLASS_FP_SLIPS,CLASS_FP_BODY,CLASS_FP_JEWELRY,CLASS_FP_BRAS,CLASS_FP_FP_SCARVES,CLASS_FP_CASUAL_BOTTOMS,CLASS_FP_MOVEMENT_HEAVYWEIGHTS,CLASS_FP_PERFORMANCE_ONE_PIECES,CLASS_FP_HATS,CLASS_FP_PERFORMANCE_LEGGINGS,CLASS_FP_BELTS,CLASS_FP_CASUAL_LAYERING,CLASS_FP_BRAS___MOVEMENT,CLASS_FP_ONE_PIECE,CLASS_FP_SUNGLASSES,CLASS_FP_SWIM_TOPS,CLASS_FP_PERFORMANCE_OUTERWEAR,CLASS_FP_HAIR_ACCESSORIES,CLASS_FP_PERFORMANCE_LAYERING,CLASS_FP_SWIM_BOTTOMS,CLASS_FP_MOVEMENT_BAGS,CLASS_FP_CASUAL_SHORTS,CLASS_FP_CASUAL_SETS,CLASS_FP_SUNSUITS,CLASS_FP_PERFORMANCE_BOTTOMS,CLASS_FP_SURF_ONE_PIECE,CLASS_FP_UNDIES,CLASS_FP_UNDERWIRE_BRAS,CLASS_FP_PERFORMANCE_SETS,CLASS_SUITS,CLASS_FP_MOVEMENT_SOCKS,CLASS_FP_SURF_TOPS,CLASS_FP_IN_CASE_JEWELRY,CLASS_MOVEMENT_ACCESSORIES,CLASS_FP_SURF_BOTTOMS,CLASS_FP_MOVEMENT_HATS,CLASS_FP_MISC_ACCESSORIES
4,1820, VA BEACH TOWN CTR.,36.8423156,-76.1329993,1.064969076,1.005600533,1.046455012,1.170830161,1.221471875,1.083517975,1.061765105,0.906434263,0.860225764,1.108201622,0.966774754,0.749227438,0.955275149,1.023780686,0.868054824,0.863303482,0.910069043,1.306132363,0.77389256,1.16005991,1.004084248,1.079376495,1.084643434,0.993258385,1.098094142,1.072679947,0.963663363,0.903722674,0.745324578,1.083348517,0.805561821,0.957431622,0.944014148,1.080227604,0.910597601,0.792586841,0.897457824,0.938411427,0.910575674,0.297442488,0.636627595,0.747045216,0.902636114,0.839422932,1.006420457,1.104662918,0.823639368,0.57251252,0.811728225,1.10334433,0.761058603,0.820452475,0.517264742,0.752116302,0.465812094,0.619433175,0.686069119,0.672745546,0.712175247,0.710310385
4,1822," ANNAPOLIS, MD  MALL",38.9901729,-76.5430742,1.082142079,0.976329587,1.012696502,1.154562124,1.111997604,0.942541976,1.068271981,0.908033502,1.182149151,1.223152961,1.023204779,0.703689597,1.138750944,0.841765069,0.990146011,0.949370355,0.911411501,0.761957599,0.871615512,0.981347079,1.006092791,0.818331467,1.113285388,0.947575264,1.028693485,1.1440446,0.867416334,1.199649333,0.919836903,1.351445387,0.613326121,0.861494846,0.868967292,1.20374539,0.916142528,0.885185193,0.637608332,1.343651406,0.838863608,0.55900552,0.80174063,0.74212415,0.787495867,0.926968196,0.866862194,1.505380758,0.721214971,0.924235679,0.623374655,0.602294022,0.760212299,0.876788438,0.781798337,0.64970306,0.757648326,0.640357945,0.509211272,0.847660704,0.644562455,1.061866096
4,1823," JACKSONVILLE, FL",30.2537691,-81.5260852,1.066734937,0.922864781,1.037575922,1.189577202,1.167755946,0.820984063,1.06456185,0.991234478,0.713631794,0.848554423,0.787853709,0.691581101,1.21541297,1.233101635,0.805834295,0.714022052,0.831846669,1.675248221,0.791052928,1.305979052,0.804196688,1.408653672,1.101300779,1.02003333,1.017331755,0.94883826,0.936223064,0.853691101,0.900930845,0.950701448,1.138632777,0.804033349,1.292962631,0.87876993,1.15805178,1.378316297,0.971961795,0.891665453,1.011576908,0.667849036,0.849451653,1.242630843,1.074431968,0.922889217,1.784735328,1.477812995,0.997607528,0.919561792,1.452680969,0.7621825,0.829198659,1.353620966,0.779716897,0.954797831,1.430491869,0.426579452,1.175236506,0.829202125,0.655138598,0.690135565
4,1824," SARASOTA, FL",27.336465,-82.5310117,1.247618018,0.861161156,1.05275307,1.129611738,1.079061406,0.796897497,1.127231999,1.128415717,0.638515898,0.96211862,0.852154665,0.547461059,0.979696549,1.195603583,0.683473312,0.534462284,1.137407823,1.060393874,0.975937092,1.37113591,1.017397603,1.217910204,1.076907955,1.00117803,1.005977658,1.081288962,1.147010771,0.979790942,1.321459106,1.120949826,0.984007242,0.735319336,1.207579509,1.064084123,1.206511348,1.092200171,1.187020566,0.629402061,0.99016391,0.863459913,0.907918115,1.394438377,1.079306597,0.657852726,1.509459584,0.823067267,0.921823046,1.235772999,0.863720212,0.871203289,0.526803719,0.759293982,0.375937865,0.716135244,1.031544,2.562143196,0.941901363,1.146540467,0.62248865,0.612661716
4,853, LAS VEGAS FASHIONMALL,36.1285927,-115.1741869,1.147176762,1.025151763,1.054576457,1.169422314,1.087099825,0.93156965,0.935328757,1.114469323,0.852011749,1.171332156,1.048900445,0.676279159,0.843074756,0.992893884,0.855451337,0.880040839,0.942027934,0.713220072,0.935003597,1.69228408,0.936133782,1.011528965,1.162938713,0.999328359,0.968034584,1.08586685,0.901968059,0.93021402,1.370464739,0.975010952,0.875674314,0.968305394,0.917660727,1.060995802,0.987087326,0.824460542,0.650448765,0.853140984,0.702675783,0.32314516,0.844601299,0.847238675,0.711881462,0.957776487,1.080688198,1.549969195,0.989839104,1.298314601,1.047067803,0.533454121,0.621326221,0.718562412,1.132194674,0.916295676,0.529214789,0.529990172,0.9410298,0.501222208,0.887407648,0.722957052
4,1809, SAN DIEGO U TOWN CTR,32.8710546,-117.2114223,1.037775518,1.138343213,0.99907021,0.975420928,0.98736079,0.959283956,1.046036617,0.981360889,0.989962183,0.933911359,1.036445654,0.923655893,0.934985841,1.188552509,0.93316883,0.938298969,1.030673915,0.689947277,1.040582312,0.850591714,0.98350623,1.073562184,0.92159168,1.100426231,0.976227617,1.008814742,1.176345417,0.916013082,0.960964809,0.81663014,0.902291323,1.02120865,0.99612572,0.908515143,1.035244115,1.153367489,1.003561628,0.972649745,1.217158433,0.740981491,1.001856357,0.904941113,1.201338113,0.995335179,0.780962221,0.7646378,0.933272545,0.897381403,1.301556217,0.974422843,0.767454702,1.09602723,0.755890322,0.822355756,1.02677518,0.699104172,0.936109637,0.989135651,0.773127761,1.078484099
4,1817, SAN DIEGO FASHIONVLY,32.7681182,-117.1667284,0.996405988,1.108044323,1.028147872,0.996786824,1.054010703,0.915195644,1.051316719,0.964718137,0.985182173,0.929301511,1.023289597,0.916857051,0.981116749,1.155186841,0.929669886,0.972374277,1.021223114,0.664342725,1.046206179,0.904831156,0.984167259,1.135326698,0.919206394,1.17662349,1.019017068,1.04932087,1.195443886,0.983987086,0.918902493,0.845442823,0.936039207,1.021803794,0.955534098,0.956918632,0.998654571,1.124027994,0.918325641,1.012785326,1.136547034,0.671206217,0.989469518,0.894434525,1.144862784,0.991067753,0.762140059,0.733369924,0.976107034,0.867366221,1.270394843,0.915949036,0.78717539,1.093496297,0.740308634,0.878503997,1.014845599,0.699456265,0.96038847,0.891578557,0.720793824,0.944698533
4,818," CARLSBAD, CA    FORUM",33.0714823,-117.2664175,1.085813923,1.156623918,1.010260773,0.96795797,0.96077189,1.011336175,1.020222561,0.957818117,0.98581833,0.986873223,1.080218743,0.882308633,0.905147506,1.132526274,0.958931044,0.939827448,1.101547394,0.679940537,1.049497181,0.844382243,0.964659685,0.988711223,0.954876198,1.031515748,0.959403395,0.953243995,1.178070386,0.835794276,0.942309736,0.776210242,0.762881091,1.069679743,0.921113787,0.971009957,1.047240319,1.052561228,0.993576288,0.88151288,1.098984527,0.855512514,1.047279296,0.860897073,1.085084793,0.986036547,0.769849013,0.786217187,0.776501382,0.88090872,1.137089434,1.039697329,0.767228504,0.823806443,0.7741695,0.777200871,1.020672264,0.930702485,0.875452417,1.071807431,0.846272364,1.023661516
4,835, SCOTTSDALE AZ FASHION,33.5041443,-111.9291418,1.138574209,0.990858126,1.005214265,1.093614868,0.994487394,0.79784415,0.987107578,1.013196948,0.871989834,1.032720609,0.895205628,0.660604398,1.089571322,1.267333414,0.764133328,0.671811,1.02849764,0.997291514,0.923862683,1.479595616,1.014965237,1.382747899,1.156651329,0.923380152,1.074324079,1.060900707,1.069476065,0.717944998,1.165006182,0.93159737,1.081284949,0.94111961,1.099489306,1.001698779,1.085146774,1.07029478,1.027911611,0.853267908,0.928960675,0.621106577,1.034861568,0.955964227,0.956290131,0.986384128,1.183425491,1.28521068,1.215589458,1.056181591,0.664234609,0.91555893,0.682493321,1.291071652,0.596114878,0.968395988,1.235136635,0.607822344,0.981284824,1.236202236,0.660749171,1.17636196
4,1873," TUCSON, AZ",32.3247425,-110.9299968,1.196601794,1.07254652,1.067174066,0.914654425,1.041285098,0.737259716,1.127875822,1.100365969,1.112161768,0.971009406,0.846659255,0.630334158,0.991388713,0.993981538,1.040191058,0.675362316,1.079793562,0.887789246,0.834947731,1.192298749,1.120203148,1.335503944,1.073399003,1.015849047,1.034424281,0.900095106,1.152305038,0.715018332,0.857973711,0.658523469,0.91376805,0.842567009,0.905550922,1.398855455,1.244921631,1.058368925,0.571873752,0.502204224,0.535316237,0.491848915,1.277734333,0.994800883,0.522953902,0.816008358,0.951374765,0.989529426,0.799673952,0.814167229,1.087005343,0.93604259,0.560942792,1.270031436,0.716687907,1.076441158,0.789680344,0.535817499,1.138556742,0.96306623,0.992826695,1.269682326
